x,y
4518.859929203987,2321.865464910865
4581.736326396465,3013.0803888738155
573.7291605770588,558.1245366409421
922.9694022592157,2520.864275202155
692.7955863177776,2261.208279326558
1332.9837690889835,630.927957713604
4133.617495834827,2026.1461404561996
1419.320748925209,2359.793644025922
2043.1220646947622,784.0605569854379
4231.701977610588,2148.835515141487
54.90013752132654,2120.9375280588865
895.7692472189665,2940.0902577638626
315.88328815996647,3178.0039508673362
3838.5670515298843,1898.2228088080883
2110.31295594573,618.7866916954517
670.3424165844917,1980.081331960857
2719.97058211267,1193.989787593484
3271.3053400814533,55.7644195407629
4473.076835542917,2014.8588526695967
3337.9664831012487,140.09571093320847
1600.9302772805095,1841.0523862168193
3877.8281318843365,1021.9973254655488
3163.176826789975,1266.115544989705
4462.954040631652,544.0762969106436
3462.761130988598,2812.987628184259
2144.3154276013374,10.867789909243584
4317.07658174634,918.8129668533802
4524.880464181304,1828.0479010753334
3648.3157444298267,1164.2306307256222
4362.166273236275,3451.912623092532
2444.8026698231697,2414.131964355707
2183.820718988776,907.9197489768267
4333.918965898454,3009.6584585011005
2646.850231990218,3263.016890101135
1452.1214824467897,2088.245164349675
1641.422387957573,3258.0795524045825
770.4327770471573,2141.7478823959827
1840.9273462817073,1447.0553155094385
2662.32240486145,1302.9450420290232
3306.301022350788,2185.954484477639
4609.8341526687145,49.07571022212505
2913.138858884573,554.9325997382402
3751.2056042402983,1668.7891423404217
1918.1902407109737,2135.2923922538757
1753.8964337483048,1418.0306162778288
4463.912105247378,2977.0203231740743
1797.870521619916,2228.1691941022873
3973.604035884142,682.2357438504696
1898.8318791687489,3139.026528481394
1819.7797355651855,792.8075779974461
130.71192160248756,864.1750297546387
1052.7882884144783,1497.2616223990917
2278.8034108132124,2122.1962329745293
2899.694075256586,1912.202727302909
1571.838750243187,3051.9802761524916
3982.714875936508,3106.994126823265
3679.0408418774605,1149.197477683425
1478.9242620542645,577.7352656722069
561.8541007786989,1177.0022372978274
2617.2199440300465,1893.8413054049015
4486.999561369419,2280.7772821485996
4108.909360080957,3437.989920809865
4030.300073683262,2276.2346210181713
2326.53902220726,1229.1707350313663
3254.2288120388985,1048.8903243914247
1060.1749882400036,2129.6762884259224
1078.0738325342536,2928.2140337228775
2890.118179425597,2886.1064837500453
430.8843972608447,2474.201921209693
1411.739838629961,2686.0132464319468
4364.053144294769,878.0132581600919
1597.78543625772,3079.951837018132
3748.1056462153792,116.36453285813332
729.215516269207,2924.561309158802
1981.6111162900925,974.9218184947968
2693.668749809265,2986.0532267317176
4138.063429884613,1449.0746605321765
3948.731997489929,2220.17003133893
190.87797907739878,2703.952780086547
928.7781535685062,3386.0653914287686
1681.538613975048,260.9440319240093
217.05838446691632,2198.2423643022776
3673.5421026349068,2434.1623209118843
4289.029362654313,398.8892754986882
3291.8918071836233,2831.8934154957533
1613.7097315490246,2690.195729330182
272.7700533121824,3304.003094271291
2090.6485126912594,2747.2265973836184
2025.559474080801,871.1219297423959
3545.251692801714,1081.9984394250205
1734.8644630014896,336.90090671926737
3267.790464743972,1026.2739827036858
4058.7623164504766,1222.0579268559813
4481.30421346426,129.0290948562324
4288.3228105306625,2196.210902258754
3876.668014228344,1374.1828301548958
307.6005865037441,2753.0549771636724
4585.911807723343,196.28780689835548
1108.2955486178398,1221.7466378808022
4331.753800466657,2693.820582255721
1638.230088070035,3261.9308889508247
1948.5010314881802,2713.0724832862616
2695.6049909591675,610.1181929260492
2.7586982250213623,57.10332189500332
2527.80554766953,296.1792312711477
2985.0753535032272,1971.8638119995594
3991.8242906481028,1246.0147608965635
3546.7191693782806,777.1036635115743
3856.970570869744,1566.063520014286
3701.8824864774942,576.2354828715324
274.91320845484734,450.9520739540458
3588.8750049695373,2922.167693451047
1893.6643659472466,2148.991440748796
3329.7070785462856,325.12594121694565
855.6315031945705,1548.030354436487
981.4422233104706,2697.3504516482353
2031.1388453394175,496.42278629541397
3520.74748557806,2109.7168240249157
4149.934329248965,725.9951312625781
957.5971798598766,2243.9393584020436
1366.0509147793055,1921.9312603399158
3947.1226398795843,708.0851135402918
1601.7160849571228,3057.085848838091
695.7489654123783,2123.3413626253605
2795.992374209687,2882.9888017931953
1618.2160197794437,2053.0724834799767
4203.728910297155,2695.061823889613
2380.851909786463,2428.2513383328915
117.77097426354885,1008.1064445003867
4124.969899043441,503.8340509235859
1794.7364343106747,1370.006134686526
2238.0116554340348,1846.984415394254
1598.5479693710804,700.0227544493973
2965.094170562923,1742.107361473143
4134.826358959079,1925.162138402462
1841.0623499043286,1786.7223604619503
3840.116708122194,1990.9159839004278
3741.673480272293,3174.1049553975463
3189.9486109912395,2292.99822473526
616.9238701462746,2212.838099062443
4140.657292962074,2113.502608060837
4415.768220722675,185.9914300236851
3318.775762066245,3388.988326012157
20.989239543676376,2343.1607131659985
3573.64291241765,557.0876451507211
979.3587067127228,1209.7951909601688
1565.6207883954048,3055.993444100488
1714.7228213846684,2861.9724826663733
2494.9743998590857,2307.3293210864067
1704.9585380256176,1423.725823879242
767.2181825488806,2042.8576958328485
432.52993696928024,901.9873917102814
1675.7702492177486,1230.1325563639402
3229.8168700039387,268.0572587698698
2726.028919994831,1858.216410651803
1157.7693397253752,2760.005871880334
2985.9622570239007,1168.723960518837
3410.1659841537476,2361.221804752946
3009.98944103159,872.9103351011872
3222.804221108556,270.1838894188404
4238.223827257752,158.96210215985775
2003.644098073244,2595.0501039475203
3025.03685541451,2468.2738702893257
2189.944425880909,1288.9835345186293
241.2840951681137,2232.8743619918823
4389.491674900055,1843.9094931408763
910.535480260849,3422.1663477420807
3158.0988074839115,1907.0667357221246
2213.7149760723114,2000.1808793246746
1879.927511960268,1828.9933746266179
4545.669174969196,866.0018935174448
2179.7908932566643,3109.166164070368
764.4917348921299,2617.4312244951725
2079.35166990757,1801.799627095461
4434.817793354392,17.123670026659966
2766.8944506049156,2144.1336681991816
1060.8219950199127,239.9817057158798
3777.7789940685034,2774.8547347038984
1485.7153592407703,3366.9744858834893
2963.524524271488,2296.909625776112
4083.5466338694096,2131.2269482016563
688.3790081143379,755.0944342762232
1836.6917492747307,2943.1949452906847
2610.9060037210584,2180.0264111626893
3986.663681924343,1244.2528361082077
1641.6714970171452,825.495604455471
4160.9490949213505,3414.196517497301
3760.935266688466,2791.103872641921
1019.1528952121735,3440.292747437954
1951.9653069525957,2633.115797802806
3446.935687534511,281.1520508378744
2968.8667407929897,655.9284752160311
4144.125907212496,2302.9264962673187
1348.0271951928735,929.0941942557693
735.7408801317215,2919.1914745271206
3572.9983680944424,1359.3873433172703
1341.9678535051644,498.9869168465957
2905.712676137686,3083.0876527652144
4510.01317467913,471.71878212690353
3841.9539637491107,1493.081284493208
236.54499351978302,2218.096646822989
3999.7744820415974,356.2831577062607
4250.223048076034,693.9393886253238
3548.448390573263,3408.086890436709
4431.383996874094,1485.920209608972
3963.714333474636,1495.3040597736835
119.48981952667236,411.1614597886801
2751.3161464333534,2457.704388588667
177.22974681854248,3235.0235642269254
1600.626753538847,674.9975296366028
1748.022490862757,2291.7203619778156
3858.034484613687,606.1772374361753
1028.1020383536816,374.9662537649274
1767.8831398636103,2905.216462865472
1730.013714893721,1768.144889086485
2467.0524144135416,2525.0308032780886
3062.2421450316906,3242.72260338068
2410.9026720374823,2286.8035933822393
2904.803328946233,1483.176681727171
534.4642670154572,958.1482206732035
2092.9507200419903,3083.720378279686
645.6437344551086,239.82570023834705
4412.885392956436,189.97526934742928
1891.64669328928,824.0620036274195
2393.9808807186782,111.0434261187911
2795.805579572916,2214.9325874224305
3157.558494001627,1631.1858690083027
3049.8241157978773,1966.9614103809
3945.9823050182313,951.7576458156109
3027.8940850123763,2463.8114655464888
4260.853385701776,579.7862449288368
484.62397250533104,2677.8874561861157
2232.8026280105114,1585.0116437515244
4528.551835685968,2240.242029905319
2733.865544602275,334.3352640271187
1327.7996620237827,635.0039305570535
2284.6493743658066,1955.0594304911792
4183.985297784209,2271.0475778654218
316.0428123921156,2386.1606296151876
2097.568540006876,863.0386832095683
1184.1095669940114,1751.0621243827045
3824.4970642328262,2274.251578450203
1913.1948857307434,705.2278053611517
570.8703757226467,2254.130911976099
3858.503364980221,277.8816098421812
1709.751146093011,168.01858673989773
117.82674704492092,864.3237732946873
2209.0357926636934,2894.7563908547163
154.81736660003662,2974.9677560813725
725.0227217525244,904.694260686636
2714.091282747686,2370.9105096161366
115.74423050880432,2515.1264559924603
860.964660525322,1644.7218039929867
3133.9441284537315,2903.815507158637
88.70157679915428,985.8820627555251
1354.3472032546997,1834.0923865437508
975.7846868485212,1588.9137059748173
2162.8095379918814,694.1087452024221
3124.0266190469265,755.2056373506784
141.73637410998344,698.1745184957981
1536.5844943523407,1015.1060267165303
3238.139133274555,860.1443118751049
2702.668883919716,532.2792637348175
1446.8369277119637,2777.7322146594524
2975.7842096984386,845.10544180125
3002.510884642601,1013.2250580489635
1403.6600061655045,2370.192781612277
3171.7843144237995,1270.1013019382954
4491.863929003477,674.8798460587859
2633.6141632795334,1293.2336068302393
208.7707621306181,784.016558110714
2222.995588120073,1859.776580259204
3203.804966107011,78.80841220915318
2437.042134255171,842.139865398407
798.1628062725067,2853.96611084044
4288.963899374008,1177.1752939522266
1368.6337856948376,3274.059067901224
4187.016047120094,2358.7242953777313
696.9707958716899,2788.08800920099
4578.789982736111,54.04399700462818
3476.774757131934,2910.131205931306
940.8540148735046,2598.238842457533
4083.6325991749763,3395.1416423618793
3179.6835241913795,2125.0685272961855
3105.881543174386,2460.0237999111414
645.9214688017964,521.1781217157841
3742.909852221608,1677.8956494033337
644.9489636719227,2348.057481750846
2552.9919324275106,982.3728079199791
1416.7647926807404,1400.0627550631762
621.6961193680763,2211.1237048134208
3079.0140942288563,858.8910385519266
925.6804323196411,3389.5910401940346
3617.96693533659,365.91458870470524
1586.2961122691631,2527.7727029770613
4372.861914277077,548.9055706560612
3126.7617662101984,2271.0671933442354
1603.876921981573,2683.2211567014456
719.5922429561615,775.0734603404999
3695.9007460176945,384.0390561260283
975.2937031686306,675.8447263985872
3673.985401378013,2418.2055968642235
1707.6585502028465,1435.1193294674158
3499.02424813807,356.83461095392704
3416.819354966283,2518.204815939069
406.2057821750641,1469.0067439186387
3740.210051178932,2810.1216419786215
4167.967021271586,943.9994729612954
4381.8441974669695,2771.9668704122305
3470.073202714324,2092.6078067421913
2637.742620229721,2210.0379649549723
3023.868852123618,3217.0034590112045
129.14853656291962,2533.8688394874334
2617.7201104164124,2141.985248940997
4422.54546085,2222.916106007993
3324.7278612852097,2600.9744720309973
3702.4977091550827,480.91989631950855
372.14842911064625,960.270360827446
973.868303284049,2225.8476404696703
130.97909423708916,1256.0259128063917
4036.706604808569,1680.957476299256
2973.052390642464,1176.2390713989735
1827.4977681040764,1923.0185574293137
1829.8466472774744,1350.1491001099348
595.7505485415459,1071.847323551774
4226.962215546519,3221.0614941827953
3567.532761603594,2055.078023262322
3556.8865685760975,581.0234858505428
3032.6921727359295,2463.298229455948
585.1712736338377,577.9966602623463
1854.6871827840805,1980.9905416853726
888.2550868988037,522.6097792088985
3917.79716065526,83.87248212099075
4171.746721535921,2683.1179834231734
706.0030685958918,972.1970829665661
3965.8233725577593,3429.18106380105
1812.824803262949,3160.24783334136
2158.625966280699,1372.851970717311
143.9293331950903,108.97529588639736
2722.894343905151,2546.101238846779
1757.0568629093468,1659.994196753949
961.6950289905071,32.01945662498474
4219.782067224383,3226.31128937006
675.8126648664474,2872.0331139676273
439.7368317246437,2549.0557118467987
180.8678554147482,665.1564008146524
2020.9686800912023,870.7313401699066
2761.8216398358345,2113.1218688189983
1786.7692960351706,302.066111728549
2437.8966316729784,666.9700694829226
3543.643133342266,984.2093960344791
583.9363306313753,2441.0171801000834
3286.1301692426205,2004.1132270395756
3175.5583375394344,1940.9784291367978
3673.9153467044234,448.141165420413
1940.0895233303308,936.289880156517
1193.6703171730042,1736.000806451484
1574.8793162927032,1748.168816640973
1214.186540544033,1341.0165954567492
2442.890217989683,852.8865651488304
911.7704867124557,1982.2972690165043
4190.869842067361,1497.029848612845
1682.790741443634,1290.0825807899237
490.9397161193192,2693.9507697187364
4280.98619478289,2325.170787394047
2446.986876728013,2409.868530675769
211.94591034203768,791.2902906239033
2995.692194581032,1316.0833236575127
431.6231219470501,2545.221868440509
2944.593611896038,1628.1107904314995
4560.139615952969,646.0444972962141
3110.8274964392185,691.3162958621979
3893.922188319266,3299.123346924782
1162.9334283471107,1893.0578678809106
482.8941301032901,2795.98643673677
2138.793663933873,1670.0726537331939
3438.061759341508,3269.0841069445014
2692.485792338848,1438.0950061231852
3034.459424197674,1162.2158171832561
1233.7334710359573,1206.3187710344791
3531.1722863167524,1465.2011510431767
2976.4487937688828,609.9354685172439
1501.5507409870625,1266.9002741128206
1672.960870668292,531.1776125729084
3375.697345852852,2295.0359187610447
3390.8536985367537,792.034987244755
4192.74777546525,2745.0721566081047
3178.92054374516,808.7843161225319
3668.9427672959864,1354.9831483252347
1117.8605435192585,566.969989232719
186.71462509036064,2720.19560572505
1252.4001683592796,1265.0568563900888
726.4922617077827,548.9525225758553
4482.05409014225,2617.937959574163
3356.8379744291306,1297.9115275517106
2855.9668704271317,3072.906302548945
4125.869186535478,842.007079587318
3834.6731365025043,503.92044338583946
4296.080207675695,931.3747674226761
3138.706655204296,102.19601646065712
1855.5848497450352,1490.1462425142527
4434.6579839885235,1970.2038721591234
2118.899077452719,1817.0446319505572
1012.0125138759613,564.8169917315245
21.609124153852463,1442.1541388183832
1835.8129298686981,691.2695388495922
83.94306361675262,1667.1248146742582
757.6798479557037,3003.1975311487913
150.74746337532997,789.1346330046654
4428.664040833712,2377.2688778340816
2636.9969136631116,3266.989646353759
1270.7628007233143,701.0886991173029
1135.7171103358269,638.2240026146173
852.1463668346405,445.0254848860204
1639.5970497131348,2198.1007531806827
3231.6311292648315,2819.9251784086227
3129.536012351513,755.9761860519648
791.695546656847,2715.191095277667
472.3371585905552,2216.0662986412644
2701.494904279709,3140.891218341887
1558.6772174537182,3189.7149239480495
2688.7210271060467,1884.9345671460032
2654.9785134028643,597.0988271906972
4372.756665587425,5.879095450043678
518.1336106657982,2617.06371589005
1527.8292979002,2764.123289629817
3267.8277114778757,161.02298382297158
4038.1285422593355,1442.8168170154095
3430.5420804023743,3265.07200846076
303.93564158678055,3247.0391479842365
3006.0814792513847,1990.9720371179283
4566.9024868533015,1627.908086374402
4202.056049883366,853.8527096956968
4566.706809639931,1216.786490112543
2234.8663285523653,1580.1927759051323
4045.586129426956,3441.2375617027283
4337.46414282918,3449.184238925576
2687.7017244398594,109.99060602020472
3224.70749142766,877.6680371761322
1001.4436473846436,3204.253845155239
174.57914569973946,3224.063740119338
2964.5731416344643,1181.0569839812815
2728.645512640476,758.027334228158
3032.6528710722923,287.00199190853164
4535.713567078114,2327.2432172447443
565.8174195289612,945.7820552736521
3013.2667575478554,3349.0418493039906
1049.771001636982,1501.0163617506623
417.7278556227684,1068.751296877861
4267.532325834036,2371.9313349425793
3920.730033427477,2593.1249960660934
3023.744742244482,497.9560927413404
3238.008431017399,2433.100675240159
3461.2212725132704,880.2552033662796
3901.8042845577,1502.0885960012674
3394.880829900503,1016.1537507623434
4251.943937718868,2862.734979867935
15.656734317541122,3074.205954000354
612.3958468437195,1599.277745693922
5.082237869501114,1000.05227188766
446.59557166695595,2538.106680378318
4385.566071033478,2767.086393855512
3656.651121556759,2239.1294117867947
586.017425077036,1709.1119536533952
4589.879749588668,181.2366870045662
3093.8287701308727,313.11542059481144
4295.857010990381,3210.9416503980756
665.8251182585955,2127.945902697742
1601.8718422949314,1919.2200885862112
2281.1326020658016,1117.2448872178793
857.0473207868636,1740.0809368640184
3856.0003737983934,540.6701210439205
3551.034020937979,1008.8909151852131
3438.0362639427185,746.1286522448063
2617.707085967064,2666.0157813988626
2527.597790300846,2684.2230346798897
2589.6449118852615,552.1320814192295
2652.0786034166813,205.94119065627456
3453.6200635135174,791.0324261635542
1379.9869025796652,2056.92700509727
3753.284038454294,846.1487607657909
909.0587237551808,408.8013762384653
1022.6859653294086,3398.7607946544886
4151.621988594532,382.7186346054077
3578.9301539212465,546.7787672132254
1751.7961607128382,2989.961879387498
2029.9966972456314,255.18103736639023
128.92041229456663,1472.0284091681242
366.0653291642666,653.843081638217
2016.9219042286277,3079.019581671804
3115.7190598249435,617.1911296695471
505.7619967162609,1730.1119392439723
