number,value,datetime_start,datetime_complete,duration,params_IF_binarization_threshold,params_IF_gaussian_sigma,params_IMC_arcsinh_cofactor,params_IMC_arcsinh_normalize,params_IMC_binarization_threshold,params_IMC_gaussian_sigma,params_IMC_winsorization_lower_limit,params_IMC_winsorization_upper_limit,params_binarize_images,params_registration_max_features,params_registration_percentile,params_registration_target,user_attrs_corr_cell_max_corr,user_attrs_corr_image_max_corr,user_attrs_logical_and,user_attrs_logical_iou,user_attrs_logical_or,user_attrs_logical_xor,user_attrs_prop_source_covered,user_attrs_prop_target_covered,user_attrs_reg_cell_max_corr,user_attrs_reg_image_max_corr,user_attrs_registration_matrix,user_attrs_source_sum,user_attrs_stack_cell_max_corr,user_attrs_stack_image_max_corr,user_attrs_target_sum,state,objective,sampler,zarr_id
10,0.0,2025-04-02 16:13:18.701085,2025-04-02 16:13:34.274871,0 days 00:00:15.573786,0.1195942459383017,3.566223936114975,77.32575081550154,True,0.42754101835854963,0.12709563372047594,0.09875911927287816,0.10454656587639882,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
11,0.536271047273062,2025-04-02 16:13:34.289835,2025-04-02 16:13:37.810157,0 days 00:00:03.520322,0.10789142699330445,0.15714592843367126,51.34849842530557,True,0.41038292303562973,3.7777556927152434,0.1815132947852186,0.04985844582977499,True,100000,0.9,IF,0.2686522603034973,0.7594105637675864,39668.0,0.6397135899627473,62009.0,22341.0,,,0.5497785210609436,0.8382986631631365,"[[ 9.94582660e-01  6.80237605e-03 -4.83160394e+01]
 [-6.80237605e-03  9.94582660e-01 -3.49096675e+01]]",60101.0,0.5497779250144958,0.8377920836426659,41576.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
12,0.5048663443466185,2025-04-02 16:13:37.822468,2025-04-02 16:13:40.922204,0 days 00:00:03.099736,0.22879816549162246,0.38489954914396496,93.04006758191473,True,0.8714605901877177,4.018360384495573,0.1616240759128834,0.1266807513020847,True,100000,0.9,IF,0.3870101869106293,0.7587690914007923,22062.0,0.5900981624628882,37387.0,15325.0,,,0.4548550248146057,0.8555633222775373,"[[ 9.98700492e-01  7.20950169e-03 -5.11379055e+01]
 [-7.20950169e-03  9.98700492e-01 -3.83826238e+01]]",33067.0,0.4548562169075012,0.8550266762792718,26382.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
13,0.45025936063042044,2025-04-02 16:13:40.932956,2025-04-02 16:13:44.228297,0 days 00:00:03.295341,0.18657005888603584,4.462794992449889,89.71303869242583,False,0.22793516254194168,2.1355389431312815,0.06360069499437278,0.022010384905535352,True,100000,0.9,IF,0.2586227357387543,0.7505862963170027,29295.0,0.5435871743486974,53892.0,24597.0,,,0.49509474635124207,0.8283112293256398,"[[ 9.98127416e-01  1.74601974e-03 -4.96295744e+01]
 [-1.74601974e-03  9.98127416e-01 -3.86881863e+01]]",53190.0,0.49509397149086,0.8278554377744175,29997.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
14,0.0,2025-04-02 16:13:44.237027,2025-04-02 16:13:44.533537,0 days 00:00:00.296510,0.8180147659224931,4.303652916281717,42.32368931172912,False,0.33761517140362796,4.714548519562596,0.04442156209414605,0.023973073466736564,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
15,0.0,2025-04-02 16:13:44.542499,2025-04-02 16:13:45.368657,0 days 00:00:00.826158,0.32320293202075523,2.5939531087168306,97.20642618937511,True,0.49724850589238545,1.5043915490838482,0.19248945898842226,0.05035645916507284,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
16,0.0,2025-04-02 16:13:45.378499,2025-04-02 16:13:55.901617,0 days 00:00:10.523118,0.2848404943774676,0.18443473677266398,6.096396373748946,True,0.23956189066697242,0.7244743604561155,0.05572929284732229,0.18165317719333074,True,100000,0.9,IF,,,0.0,0.0,1.0,1.0,,,,,"[[-1.25424643e-05  9.58080702e-04  1.31497709e+02]
 [-9.58080702e-04 -1.25424643e-05  7.97856171e+01]]",0.0,,,1.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
17,-0.0,2025-04-02 16:13:55.913446,2025-04-02 16:13:57.405026,0 days 00:00:01.491580,0.489452760277563,4.928252270553004,76.40034191754305,False,0.3677831327192532,3.1615291529678973,0.04752750879847994,0.14564326972237193,True,100000,0.9,IF,,1.0,0.0,0.0,2.0,2.0,,,,-1.0,"[[-8.85592602e-04 -1.30538013e-03  8.46163480e+02]
 [ 1.30538013e-03 -8.85592602e-04  6.09748932e+02]]",0.0,,1.0000001192092896,2.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
18,0.0,2025-04-02 16:13:57.416955,2025-04-02 16:13:57.789432,0 days 00:00:00.372477,0.6335297107608947,2.6788734203737925,32.75722643220185,False,0.5908929431882418,3.3878218092114123,0.03730370207997085,0.008155028310952784,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
19,0.0,2025-04-02 16:13:57.799573,2025-04-02 16:14:00.411827,0 days 00:00:02.612254,0.016587828927856152,2.560465291496405,18.262276471494154,False,0.9367299887367345,0.6876047207299663,0.1381875476204932,0.07734706926010748,True,100000,0.9,IF,,,0.0,0.0,1.0,1.0,,,,,"[[ 3.81746716e-04  4.93219472e-05  3.11984172e+02]
 [-4.93219472e-05  3.81746716e-04  6.19991476e+02]]",0.0,,,1.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
20,0.0,2025-04-02 16:14:00.422673,2025-04-02 16:14:01.312307,0 days 00:00:00.889634,0.3410663510502585,0.5673676062029454,26.536221143800404,True,0.5552008115994623,2.6482528917800323,0.13199680920683582,0.16344444004024317,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
21,0.46173034707957006,2025-04-02 16:14:01.323870,2025-04-02 16:14:04.430819,0 days 00:00:03.106949,0.24185229090045168,0.46551383902949606,63.67704427005353,False,0.7259556788702394,4.485551299762886,0.06780595820974014,0.06984191492253218,True,100000,0.9,IF,0.4014956057071686,0.7557585431052528,22702.0,0.5401379966690459,42030.0,19328.0,,,0.4539782702922821,0.8548377450336679,"[[ 9.99897788e-01  6.30387766e-03 -5.13272543e+01]
 [-6.30387766e-03  9.99897788e-01 -3.87927740e+01]]",39873.0,0.4539768695831299,0.854348961617622,24859.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
22,0.0,2025-04-02 16:14:04.443715,2025-04-02 16:14:04.727088,0 days 00:00:00.283373,0.8870864242651173,3.899377729288119,17.001242695366763,True,0.009197051616629648,0.5073577143301605,0.17971083770541585,0.121285811931918,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
23,0.0,2025-04-02 16:14:04.739518,2025-04-02 16:14:05.135692,0 days 00:00:00.396174,0.6635017691080558,0.025307919231093434,69.49762457157664,False,0.7121792213475359,1.1862454374840004,0.13039225190052012,0.04485386189211196,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
24,0.0,2025-04-02 16:14:05.147358,2025-04-02 16:14:05.803739,0 days 00:00:00.656381,0.3253996981592677,3.732457025590121,66.10367633773399,False,0.3677158030594335,1.3260118384086272,0.11366172066709433,0.018734953565618495,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
25,0.0,2025-04-02 16:14:05.817713,2025-04-02 16:14:06.804032,0 days 00:00:00.986319,0.24398964337908358,4.865052773762228,63.48272397372902,False,0.5769038846263591,2.4625884690943196,0.1589622607083297,0.10052741862103842,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
26,-0.0,2025-04-02 16:14:06.817097,2025-04-02 16:14:08.589847,0 days 00:00:01.772750,0.1952429877980445,3.6122605763075266,64.90175729480961,True,0.9539285770025874,4.574321951102243,0.03542213588140979,0.18809171687058288,True,100000,0.9,IF,,0.40213027596473694,0.0,0.0,8.0,8.0,,,,-0.3267671465873718,"[[ 6.40654599e-04  2.55486518e-03  6.93161134e+01]
 [-2.55486518e-03  6.40654599e-04  3.85863794e+02]]",0.0,,0.8880412578582764,8.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
27,0.0,2025-04-02 16:14:08.603161,2025-04-02 16:14:10.705947,0 days 00:00:02.102786,0.3701587002554444,0.07728308264433714,96.69882708532329,True,0.2944488920695857,1.9254886430096263,0.19272399541785057,0.170601891093472,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
28,0.0,2025-04-02 16:14:10.719424,2025-04-02 16:14:11.101839,0 days 00:00:00.382415,0.8511366715168569,1.5846100257813882,93.67932264191731,False,0.09717649377076854,3.075036133495849,0.1392059593349946,0.114012234017873,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
29,0.0,2025-04-02 16:14:11.113295,2025-04-02 16:14:11.350209,0 days 00:00:00.236914,0.9900538501042633,0.7004200761826201,74.33609315766624,False,0.35949115121975517,1.4679592213224668,0.1394031481990536,0.14049681679742185,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
30,0.0,2025-04-02 16:14:11.362356,2025-04-02 16:14:11.670472,0 days 00:00:00.308116,0.8093611554785136,4.050566973395904,51.62289748723284,False,0.6499639307777652,3.509834386288517,0.10030325893743992,0.15965903579335505,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
31,0.0,2025-04-02 16:14:11.682956,2025-04-02 16:14:11.999544,0 days 00:00:00.316588,0.795792669436101,4.450026709087831,10.30421204424603,False,0.46559801813246016,2.713223173537883,0.1156560281992348,0.007188454759348418,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
32,0.3595688337215237,2025-04-02 16:14:12.014139,2025-04-02 16:14:14.878976,0 days 00:00:02.864837,0.2865412521282844,2.9541663028450538,82.43745550530616,False,0.5222432600548044,3.849967765493054,0.07203812828225258,0.025412102530376957,True,100000,0.9,IF,0.3715737462043762,0.7470734753207849,14341.0,0.4419278296508582,32451.0,18110.0,,,0.36867570877075195,0.8136370004251563,"[[ 9.95258475e-01 -1.13136553e-03 -4.79815185e+01]
 [ 1.13136553e-03  9.95258475e-01 -4.04585373e+01]]",31009.0,0.3715743124485016,0.813126276606395,15783.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
33,0.0,2025-04-02 16:14:14.890705,2025-04-02 16:14:15.975904,0 days 00:00:01.085199,0.21582102749684318,3.114452379095001,53.60410852524665,True,0.7260913337226615,4.879260397312673,0.10812702432202131,0.1274859802996413,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
34,0.0,2025-04-02 16:14:15.989418,2025-04-02 16:14:16.263280,0 days 00:00:00.273862,0.5163003483011953,1.6147823647062298,44.458170649857976,True,0.9626484146779251,4.1799006025610295,0.01569127626845319,0.005070148683091503,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
35,0.0,2025-04-02 16:14:16.277009,2025-04-02 16:14:16.703190,0 days 00:00:00.426181,0.695974206093698,2.044764722071349,25.77404691829494,True,0.6601973767177313,1.3996694847297142,0.1098453329412241,0.14291918454001248,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
36,0.0,2025-04-02 16:14:16.717295,2025-04-02 16:14:16.977277,0 days 00:00:00.259982,0.9548652806631941,3.6894845834788423,42.5404061803512,False,0.7578461104643691,0.07196744314877934,0.049546197900231494,0.07119453573025232,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
37,0.6073059495182977,2025-04-02 16:14:16.990245,2025-04-02 16:14:20.265932,0 days 00:00:03.275687,0.11607264050691624,0.23001321010876374,70.66212807862235,False,0.49161587511683236,2.3673588539028283,0.09483476581746504,0.019566832130200298,True,100000,0.9,IF,0.3522590696811676,0.7732869746167418,29374.0,0.6995475113122172,41990.0,12616.0,,,0.48081517219543457,0.8681411050682005,"[[ 9.93466106e-01  2.15133897e-03 -4.57318884e+01]
 [-2.15133897e-03  9.93466106e-01 -3.81242303e+01]]",31205.0,0.4808163046836853,0.8676277809054138,40159.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
38,0.31948137291367873,2025-04-02 16:14:20.278192,2025-04-02 16:14:23.685709,0 days 00:00:03.407517,0.17320186991001518,2.169258246189865,63.87427143589674,False,0.6258599157142364,2.5156812929004384,0.009060801954408905,0.07492252292529425,True,100000,0.9,IF,0.28023138642311096,0.6819767880290563,28341.0,0.4668797258784574,60703.0,32362.0,,,0.2922731935977936,0.6842905253865086,"[[ 1.00790620e+00  2.27145237e-03 -5.47210179e+01]
 [-2.27145237e-03  1.00790620e+00 -4.06759728e+01]]",55826.0,0.29227203130722046,0.6887690491452019,33218.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
39,0.0,2025-04-02 16:14:23.699935,2025-04-02 16:14:23.972377,0 days 00:00:00.272442,0.8564898411883223,3.293468158094725,64.59950854242524,True,0.9402302414249576,2.877370889379395,0.005302262108324363,0.11715511625469266,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
40,0.0,2025-04-02 16:14:23.984543,2025-04-02 16:14:24.603206,0 days 00:00:00.618663,0.3881699262065219,3.216441092211766,94.20501606887599,False,0.9053506419560637,0.9789556739464822,0.07722052756015485,0.19223811276478286,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
41,0.0,2025-04-02 16:14:24.617261,2025-04-02 16:14:41.049234,0 days 00:00:16.431973,0.06936130087516545,0.5038900068871333,68.61767056821932,False,0.8448753109694546,0.11635967867912933,0.014237729692045798,0.06379512605875226,True,100000,0.9,IF,,0.2102539986371994,0.0,0.0,4.0,4.0,,,,0.09161414951086044,"[[-3.69743530e-03 -4.01426967e-03  7.20411025e+02]
 [ 4.01426967e-03 -3.69743530e-03  8.17154801e+02]]",2.0,,0.5002965927124023,2.0,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
42,0.0,2025-04-02 16:14:41.065445,2025-04-02 16:14:41.437631,0 days 00:00:00.372186,0.8144684825889358,1.4092738738669996,63.26534183120852,False,0.8034809303848486,1.4101728628565324,0.1754944027054106,0.14701420876077717,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
43,0.0,2025-04-02 16:14:41.451425,2025-04-02 16:14:42.646290,0 days 00:00:01.194865,0.17743954377972282,3.753073758204292,41.84915001423122,False,0.34080354025301784,4.653786628017824,0.07440361715855663,0.15528259214839937,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
44,0.0,2025-04-02 16:14:42.658231,2025-04-02 16:14:42.821862,0 days 00:00:00.163631,0.8584127518430118,2.1449701368750915,11.209263014757328,False,0.8264574661077416,1.6002480051530588,0.18051058133591336,0.10105047448957144,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
45,0.0,2025-04-02 16:14:42.830717,2025-04-02 16:14:42.995608,0 days 00:00:00.164891,0.8955232284962005,1.9460083936708155,10.037381001827223,False,0.9506071469375561,2.8671894406164307,0.06386272751808297,0.190012393410161,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
46,0.0,2025-04-02 16:14:43.004405,2025-04-02 16:14:43.561338,0 days 00:00:00.556933,0.6318372121697993,2.2422276098915987,67.5793271516268,False,0.7896181427945539,0.45603051524345184,0.150474905887536,0.1583158087451697,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
47,0.0,2025-04-02 16:14:43.570129,2025-04-02 16:14:43.895245,0 days 00:00:00.325116,0.49442030470258147,0.2877938000832214,88.88271409307168,True,0.14299168205283586,3.8075531585873614,0.07018300251041575,0.023413403285521175,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
48,0.0,2025-04-02 16:14:43.905845,2025-04-02 16:14:44.722205,0 days 00:00:00.816360,0.6182180633162611,0.5056133806139512,8.203537630055159,False,0.08134878064189976,0.4241885704259596,0.16437201185807127,0.14124844543129925,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
49,0.0,2025-04-02 16:14:44.731427,2025-04-02 16:14:44.882611,0 days 00:00:00.151184,0.9866395785011755,1.8713539787806015,94.777609161002,False,0.37625958553091576,0.4175035834933438,0.1972002127645742,0.15067563705178832,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,cell-line-0028-bd18455
