number,value,datetime_start,datetime_complete,duration,params_IF_binarization_threshold,params_IF_gaussian_sigma,params_IMC_arcsinh_cofactor,params_IMC_arcsinh_normalize,params_IMC_binarization_threshold,params_IMC_gaussian_sigma,params_IMC_winsorization_lower_limit,params_IMC_winsorization_upper_limit,params_binarize_images,params_registration_max_features,params_registration_percentile,params_registration_target,user_attrs_corr_cell_max_corr,user_attrs_corr_image_max_corr,user_attrs_logical_and,user_attrs_logical_iou,user_attrs_logical_or,user_attrs_logical_xor,user_attrs_prop_source_covered,user_attrs_prop_target_covered,user_attrs_reg_cell_max_corr,user_attrs_reg_image_max_corr,user_attrs_registration_matrix,user_attrs_source_sum,user_attrs_stack_cell_max_corr,user_attrs_stack_image_max_corr,user_attrs_target_sum,state,objective,sampler,zarr_id
12,0.0,2025-04-02 16:13:19.088947,2025-04-02 16:13:21.423292,0 days 00:00:02.334345,0.021775744067023872,3.998713320139206,52.29775740076752,True,0.0349946367745861,3.3840902904780745,0.014514771104707001,0.048161587500182027,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
13,0.0,2025-04-02 16:13:21.433519,2025-04-02 16:13:22.407644,0 days 00:00:00.974125,0.277033630712734,3.9639949546863926,71.48580241912774,False,0.5643700126830633,2.060903387644608,0.05098980383998857,0.13217114505845734,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
14,0.5422162011603096,2025-04-02 16:13:22.417451,2025-04-02 16:13:25.768804,0 days 00:00:03.351353,0.18896107882168742,2.777459525821401,43.81985984244666,False,0.40480038014993647,3.529001584363722,0.0026280631435616347,0.03071154691406819,True,100000,0.9,IF,0.30375227332115173,0.7563705990802583,29430.0,0.6349103617888809,46353.0,16923.0,,,0.510576069355011,0.8540043347734906,"[[ 9.99859055e-01  4.53602650e-03 -5.11635072e+01]
 [-4.53602650e-03  9.99859055e-01 -3.94527339e+01]]",45023.0,0.5105756521224976,0.8535082378898728,30760.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
15,0.0,2025-04-02 16:13:25.780308,2025-04-02 16:13:27.127125,0 days 00:00:01.346817,0.17759314415008626,2.5782036541669497,45.056808789059374,False,0.28301497719166074,3.650239353488342,0.09217814282201403,0.07002256360351578,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
16,0.0,2025-04-02 16:13:27.136244,2025-04-02 16:13:30.495850,0 days 00:00:03.359606,0.13975279734799928,3.202139292383121,97.9631335855017,False,0.4289289874557413,0.10456783241701917,0.0010636570942323224,0.031245443099818672,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
17,0.0,2025-04-02 16:13:30.505521,2025-04-02 16:13:31.864442,0 days 00:00:01.358921,0.16043168685923892,2.238521455651894,75.60933812273343,False,0.13854980835199704,4.877974732747517,0.13142906086551223,0.10928456340597635,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
18,0.0,2025-04-02 16:13:31.873556,2025-04-02 16:13:36.017359,0 days 00:00:04.143803,0.0056151141889949074,3.8972162088778592,48.25591701016536,False,0.15632975696170975,3.828983976889967,0.0754688302694404,0.1001855554399789,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
19,0.48050591291188083,2025-04-02 16:13:36.027132,2025-04-02 16:13:39.261241,0 days 00:00:03.234109,0.21917801835673267,2.4073448301072085,86.61613252417406,False,0.43940933124938975,4.537606532447217,0.12083170990023988,0.03159026001201119,True,100000,0.9,IF,0.33144843578338623,0.7596901007503293,24844.0,0.5713103067653957,43486.0,18642.0,,,0.3964991867542267,0.841059415910725,"[[ 9.93223468e-01  6.11348084e-03 -4.92447634e+01]
 [-6.11348084e-03  9.93223468e-01 -3.64081135e+01]]",42116.0,0.3964996635913849,0.8405503173069797,26214.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
20,0.5220251730771543,2025-04-02 16:13:39.272767,2025-04-02 16:13:42.453296,0 days 00:00:03.180529,0.22836621042205762,2.1389384902164292,59.76869962041348,False,0.4463220084500361,1.8907050312571034,0.12194230047720499,0.028669672837342713,True,100000,0.9,IF,0.34664684534072876,0.7641907274332395,23769.0,0.6099933275162963,38966.0,15197.0,,,0.43541622161865234,0.8557883332964952,"[[ 9.95464418e-01  1.08432403e-03 -4.78280534e+01]
 [-1.08432403e-03  9.95464418e-01 -3.94986992e+01]]",37551.0,0.43541762232780457,0.8552432361801466,25184.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
21,0.4832797212828206,2025-04-02 16:13:42.464102,2025-04-02 16:13:45.670598,0 days 00:00:03.206496,0.22831050813380518,2.1753457524292656,61.38019363747824,False,0.44166550510000885,1.7495131489951885,0.12445101958549322,0.033951189362212905,True,100000,0.9,IF,0.3444456160068512,0.7598932526273225,24043.0,0.5711197681600076,42098.0,18055.0,,,0.39799290895462036,0.8461968018368831,"[[ 9.94751337e-01  3.98723148e-03 -4.92211472e+01]
 [-3.98723148e-03  9.94751337e-01 -3.87930565e+01]]",40990.0,0.3979926109313965,0.845666737959432,25151.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
22,0.6400282574729794,2025-04-02 16:13:45.681845,2025-04-02 16:13:49.096266,0 days 00:00:03.414421,0.11220395327565447,2.010262916294852,61.98203648890483,False,0.57450381807039,1.739175028315886,0.1791500403019038,0.04971735467658833,True,100000,0.9,IF,0.24732910096645355,0.7546669674397923,37192.0,0.7547690559298644,49276.0,12084.0,,,0.5368084907531738,0.8479789313626193,"[[ 9.99791097e-01  7.28898217e-03 -5.11128356e+01]
 [-7.28898217e-03  9.99791097e-01 -3.93469772e+01]]",42317.0,0.5368129014968872,0.8474370846763026,44151.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
23,0.6448763064113774,2025-04-02 16:13:49.105843,2025-04-02 16:13:52.586546,0 days 00:00:03.480703,0.12067812359158481,0.9661215186771961,61.76377390295978,False,0.687809546352302,1.69571002986249,0.18895813455061888,0.05105912787501467,True,100000,0.9,IF,0.2847195565700531,0.771265694701409,34474.0,0.7471284296302718,46142.0,11668.0,,,0.5511681437492371,0.863139830899628,"[[ 9.94082677e-01  3.74331334e-04 -4.44786793e+01]
 [-3.74331334e-04  9.94082677e-01 -3.90285785e+01]]",40439.0,0.5511699914932251,0.8626644555074636,40177.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
24,0.0,2025-04-02 16:13:52.600128,2025-04-02 16:13:58.033393,0 days 00:00:05.433265,0.09578702244962174,0.9111758616552277,38.47394940907705,False,0.6802386381789409,0.3053126438061009,0.19407596098036103,0.052915796061400996,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
25,0.6289962089364065,2025-04-02 16:13:58.048274,2025-04-02 16:14:01.544806,0 days 00:00:03.496532,0.10034246447484242,2.7721369634091717,55.89938734253661,False,0.5925537742584966,1.4893176259049785,0.17360044522086046,0.04981332615075225,True,100000,0.9,IF,0.25672513246536255,0.7650863021677768,38431.0,0.7356623277182236,52240.0,13809.0,,,0.5486456751823425,0.8550066861345756,"[[ 9.94621319e-01  6.01308480e-03 -4.86353050e+01]
 [-6.01308480e-03  9.94621319e-01 -3.79935434e+01]]",41307.0,0.5486475229263306,0.8545200967588011,49364.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
26,0.6120750818473819,2025-04-02 16:14:01.559296,2025-04-02 16:14:05.084545,0 days 00:00:03.525249,0.08706140978202903,0.9370837099584787,68.38264729062624,False,0.6521937986217918,1.5945090744181925,0.170547941316155,0.08593298370235228,True,100000,0.9,IF,0.2268265187740326,0.7554933892754011,42448.0,0.7246653919694073,58576.0,16128.0,,,0.5926343202590942,0.8446313134727724,"[[ 9.98971266e-01  2.47806468e-03 -5.02449452e+01]
 [-2.47806468e-03  9.98971266e-01 -3.95636558e+01]]",53524.0,0.5926334261894226,0.8440992180765515,47500.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
27,0.0,2025-04-02 16:14:05.099622,2025-04-02 16:14:05.560953,0 days 00:00:00.461331,0.7947994636128436,1.8806162024000772,54.162432731162916,False,0.6512673310199495,0.6737668517483859,0.17337172050627914,0.058542716821380916,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
28,0.0,2025-04-02 16:14:05.572635,2025-04-02 16:14:07.133303,0 days 00:00:01.560668,0.08337190030021263,1.0326394685245748,65.61353790421693,False,0.5421287003864963,2.3621682414099934,0.17287751882718558,0.11177055151600773,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
29,0.0,2025-04-02 16:14:07.146002,2025-04-02 16:14:07.500327,0 days 00:00:00.354325,0.44213810711928897,0.4745126154848398,55.602718487114046,False,0.7791880623846251,1.4065671132716495,0.15746981221598375,0.0002488811066786653,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
30,0.34725381280520573,2025-04-02 16:14:07.513727,2025-04-02 16:14:09.504675,0 days 00:00:01.990948,0.3369436820559416,3.297693219581041,83.32494942991289,False,0.7130245108259385,2.8896970724232944,0.19949944925445862,0.019285303931919302,True,100000,0.9,IF,0.43147286772727966,0.7639142783590269,7303.0,0.4061509371002725,17981.0,10678.0,,,0.4076010286808014,0.8549871022936334,"[[ 9.94950932e-01  6.69468284e-03 -4.94766464e+01]
 [-6.69468284e-03  9.94950932e-01 -3.75824856e+01]]",16475.0,0.43147286772727966,0.8544642706230035,8809.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
31,0.589116305958596,2025-04-02 16:14:09.512515,2025-04-02 16:14:11.777440,0 days 00:00:02.264925,0.09297048323069419,0.9505534043745826,69.04246034102417,False,0.6277234838800435,1.5794554241499403,0.17525574780078676,0.08502714863980979,True,100000,0.9,IF,0.23723232746124268,0.7558367972082707,41928.0,0.6954617834394905,60288.0,18360.0,,,0.5796796679496765,0.847086525797363,"[[ 9.98593402e-01  7.58905209e-03 -5.07959428e+01]
 [-7.58905209e-03  9.98593402e-01 -3.91973948e+01]]",56309.0,0.5796799063682556,0.8465645067342409,45907.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
32,0.6107932179984024,2025-04-02 16:14:11.787431,2025-04-02 16:14:13.832088,0 days 00:00:02.044657,0.1079001183086647,0.07204280034889676,65.95875787630702,False,0.7248052465240682,2.2116758864830004,0.184370782294068,0.04636682254920037,True,100000,0.9,IF,0.3238191306591034,0.7716605406895333,30902.0,0.7078360858510663,43657.0,12755.0,,,0.5001768469810486,0.8629020619427951,"[[ 9.93510492e-01  2.91241085e-03 -4.56361070e+01]
 [-2.91241085e-03  9.93510492e-01 -3.75662002e+01]]",32983.0,0.5001786351203918,0.862349570098124,41576.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
33,0.42857267682241956,2025-04-02 16:14:13.840864,2025-04-02 16:14:15.723755,0 days 00:00:01.882891,0.2858358493105702,1.2505560733217798,73.10375930525728,False,0.833537375241291,2.71920921839783,0.16619475035478581,0.07047396595476,True,100000,0.9,IF,0.4170774221420288,0.7563356569574154,17520.0,0.5036508940378314,34786.0,17266.0,,,0.41832026839256287,0.850932028307345,"[[ 9.99675581e-01  7.19725699e-03 -5.11749728e+01]
 [-7.19725699e-03  9.99675581e-01 -3.87188834e+01]]",33166.0,0.41832175850868225,0.8504098467227215,19140.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
34,0.5783464903697447,2025-04-02 16:14:15.733515,2025-04-02 16:14:18.196248,0 days 00:00:02.462733,0.07770916805146237,0.6157565402697669,57.7146035114517,True,0.6116956696402321,1.0285505035358375,0.15597952279332594,0.09626652829537397,True,100000,0.9,IF,0.22383643686771393,0.754944554164516,44382.0,0.6850025466499977,64791.0,20409.0,,,0.60105961561203,0.8442983069160049,"[[ 9.97747959e-01  8.09173765e-03 -5.12864132e+01]
 [-8.09173765e-03  9.97747959e-01 -3.85894140e+01]]",59343.0,0.6010594367980957,0.8437843326672119,49830.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
35,0.0,2025-04-02 16:14:18.205197,2025-04-02 16:14:18.556684,0 days 00:00:00.351487,0.4402399363816462,1.8623145259764988,40.293885710644226,False,0.5167185034427855,1.2305676326787245,0.18256154404288488,0.04320180406401586,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
36,0.0,2025-04-02 16:14:18.565773,2025-04-02 16:14:22.513350,0 days 00:00:03.947577,0.25629075442285226,0.7778532445526332,50.11101780266163,True,0.49532189830835127,0.5886259008529577,0.16201395585829456,0.06327155180542252,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
37,0.0,2025-04-02 16:14:22.523972,2025-04-02 16:14:22.866874,0 days 00:00:00.342902,0.5025338206730803,1.211338399161626,65.19699893317461,False,0.3476583079609488,1.7455020826946677,0.18667546608030633,0.08277521824620923,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
38,0.37169056540679346,2025-04-02 16:14:22.876544,2025-04-02 16:14:24.711989,0 days 00:00:01.835445,0.15219755538507587,0.31255183533884745,28.153643802911198,False,0.8246349819319632,2.0025429264815853,0.14153553623958465,0.022564433066093174,True,100000,0.9,IF,0.39723458886146545,0.7638988388163754,15058.0,0.4292351985405205,35081.0,20023.0,,,0.38869863748550415,0.8659368259420721,"[[ 9.98872210e-01  4.24578742e-03 -4.95033580e+01]
 [-4.24578742e-03  9.98872210e-01 -4.02192587e+01]]",15267.0,0.39723342657089233,0.8653869344414266,34872.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
39,0.0,2025-04-02 16:14:24.721400,2025-04-02 16:14:25.114997,0 days 00:00:00.393597,0.3953433115127865,1.8295328366531556,87.2343743368136,True,0.698931431816493,1.4219820426595722,0.15013595312314698,0.04471788979381592,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
40,0.0,2025-04-02 16:14:25.123974,2025-04-02 16:14:27.993261,0 days 00:00:02.869287,0.06371347690849069,2.5530034112456903,78.88626654021371,False,0.6105703701477346,0.7905482037523028,0.11259816629756024,0.17107477390829434,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
41,0.5944321089255682,2025-04-02 16:14:28.003951,2025-04-02 16:14:29.965016,0 days 00:00:01.961065,0.13595136605935965,0.015238024783737036,67.50270068045488,False,0.7179683118112802,2.287110480907004,0.18435152152648956,0.041813736383851344,True,100000,0.9,IF,0.34444093704223633,0.7639072086737075,27475.0,0.6959572420082071,39478.0,12003.0,,,0.4882896840572357,0.854121594036891,"[[ 9.97142367e-01  1.30605966e-03 -4.55762077e+01]
 [-1.30605966e-03  9.97142367e-01 -4.08512824e+01]]",29974.0,0.488288938999176,0.853581941390846,36979.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
42,0.6585503757690876,2025-04-02 16:14:29.974349,2025-04-02 16:14:32.079315,0 days 00:00:02.104966,0.11573965702563822,0.1946248046557847,63.73614810669257,False,0.7454675997340358,2.131950242729255,0.18877040691205096,0.05786454514340031,True,100000,0.9,IF,0.28894203901290894,0.7708398883672309,32808.0,0.7555616968357054,43422.0,10614.0,,,0.537031352519989,0.8716037069204255,"[[ 9.96564789e-01  2.94859823e-03 -4.75329193e+01]
 [-2.94859823e-03  9.96564789e-01 -3.93116735e+01]]",36031.0,0.5370306372642517,0.8710528402907705,40199.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
43,0.3841481054686602,2025-04-02 16:14:32.090885,2025-04-02 16:14:34.193324,0 days 00:00:02.102439,0.04907354872781372,0.42276343906738423,62.291603996664605,False,0.7632781183045647,1.6042084188440433,0.1983928185309004,0.05456497532349417,True,100000,0.9,IF,0.2703149616718292,0.7466954503080757,33598.0,0.4898667366517948,68586.0,34988.0,,,0.3768172860145569,0.7841889982044624,"[[ 9.87135318e-01  2.88417976e-03 -4.41087573e+01]
 [-2.88417976e-03  9.87135318e-01 -3.67829741e+01]]",35965.0,0.3768179714679718,0.7837669298648211,66219.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
44,0.4395479571274634,2025-04-02 16:14:34.202750,2025-04-02 16:14:36.198446,0 days 00:00:01.995696,0.20304698517768344,0.27098630606952157,71.66151028606797,False,0.6608437794074766,2.5780640480111363,0.16954842283297608,0.07821547208091888,True,100000,0.9,IF,0.36644014716148376,0.7507469488213291,27872.0,0.5251535591815202,53074.0,25202.0,,,0.4728269577026367,0.8369893899462899,"[[ 9.99450357e-01  4.17899392e-03 -5.09976697e+01]
 [-4.17899392e-03  9.99450357e-01 -3.83623667e+01]]",51756.0,0.47282692790031433,0.836469321141187,29190.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
45,0.0,2025-04-02 16:14:36.209504,2025-04-02 16:14:36.466416,0 days 00:00:00.256912,0.7730076074057302,0.7002825586100268,55.951980368249615,False,0.9759141759438077,1.1534992415273957,0.17896597163861863,0.0664725899115821,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
46,0.40446084731317045,2025-04-02 16:14:36.476511,2025-04-02 16:14:38.221733,0 days 00:00:01.745222,0.31629372976049575,1.3816195159135907,47.744603979289025,False,0.5882027250986172,2.0596194032590107,0.18911645777791558,0.019785861833286296,True,100000,0.9,IF,0.41863009333610535,0.7553890504713774,13714.0,0.4828533201887191,28402.0,14688.0,,,0.3902731239795685,0.8376474395062466,"[[ 9.96903961e-01  1.16390008e-03 -4.93208339e+01]
 [-1.16390008e-03  9.96903961e-01 -3.97704205e+01]]",26715.0,0.41863009333610535,0.8371162379782845,15401.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
47,0.5956164044679182,2025-04-02 16:14:38.231219,2025-04-02 16:14:40.280902,0 days 00:00:02.049683,0.12555614199111126,3.0458611240998335,1.9190346015317417,True,0.8446505181452812,1.5396883185059211,0.13649527975332998,0.0896296778281272,True,100000,0.9,IF,0.24481430649757385,0.7509032132451123,33400.0,0.705802797853007,47322.0,13922.0,,,0.4900403618812561,0.8438850147374498,"[[ 1.00011998e+00  7.89508636e-03 -5.22777902e+01]
 [-7.89508636e-03  1.00011998e+00 -3.89488373e+01]]",37232.0,0.49004247784614563,0.8433533256449828,43490.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
48,0.6645228896830145,2025-04-02 16:14:40.291491,2025-04-02 16:14:42.524240,0 days 00:00:02.232749,0.05461098998699154,1.5979027101724115,52.49339604024598,False,0.4993313191365684,1.85081883887946,0.15461673122189615,0.07758964645795358,True,100000,0.9,IF,0.295385479927063,0.7705708340213411,59742.0,0.766837383033617,77907.0,18165.0,,,0.7210876941680908,0.866576023007844,"[[ 9.94268358e-01  3.03909829e-03 -4.71937060e+01]
 [-3.03909829e-03  9.94268358e-01 -3.76983088e+01]]",72878.0,0.721077561378479,0.8660290568942272,64771.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
49,0.6976335613363238,2025-04-02 16:14:42.535678,2025-04-02 16:14:44.694628,0 days 00:00:02.158950,0.04111442561927445,1.6142190584164706,52.24776183247251,False,0.48598406597260213,3.194303327978072,0.1492034239137601,0.07462534666423079,True,100000,0.9,IF,0.31563458867403515,0.7565997543975068,67992.0,0.8152909012422658,83396.0,15404.0,,,0.7347314298005647,0.8556866760972477,"[[ 9.99949751e-01  6.02874885e-03 -5.09746732e+01]
 [-6.02874885e-03  9.99949751e-01 -3.98676431e+01]]",75010.0,0.7347415987358807,0.8551491362307233,76378.0,COMPLETE,iou-single-objective,TPESampler,cell-line-0028-bd18455
