number,value,datetime_start,datetime_complete,duration,params_IF_binarization_threshold,params_IF_gaussian_sigma,params_IMC_arcsinh_cofactor,params_IMC_arcsinh_normalize,params_IMC_binarization_threshold,params_IMC_gaussian_sigma,params_IMC_winsorization_lower_limit,params_IMC_winsorization_upper_limit,params_binarize_images,params_registration_max_features,params_registration_percentile,params_registration_target,user_attrs_corr_cell_max_corr,user_attrs_corr_image_max_corr,user_attrs_logical_and,user_attrs_logical_iou,user_attrs_logical_or,user_attrs_logical_xor,user_attrs_prop_source_covered,user_attrs_prop_target_covered,user_attrs_reg_cell_max_corr,user_attrs_reg_image_max_corr,user_attrs_registration_matrix,user_attrs_source_sum,user_attrs_stack_cell_max_corr,user_attrs_stack_image_max_corr,user_attrs_target_sum,state,objective,sampler,zarr_id
35,0.05223777332256379,2025-04-02 16:13:50.244924,2025-04-02 16:13:51.282000,0 days 00:00:01.037076,0.695974206093698,2.044764722071349,25.77404691829494,True,0.6601973767177313,1.3996694847297142,0.1098453329412241,0.14291918454001248,True,100000,0.9,IF,,-0.1431622453870009,1.0,0.125,8.0,7.0,,,,0.4179021865805103,"[[-4.00802545e-03  8.75573740e-03  9.32560511e+02]
 [-8.75573740e-03 -4.00802545e-03  2.78388583e+02]]",1.0,,0.5442779894839869,8.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
36,0.0,2025-04-02 16:13:51.299020,2025-04-02 16:13:51.567676,0 days 00:00:00.268656,0.9548652806631941,3.6894845834788423,42.5404061803512,False,0.7578461104643691,0.07196744314877934,0.049546197900231494,0.07119453573025232,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
37,0.0,2025-04-02 16:13:51.582681,2025-04-02 16:13:53.094892,0 days 00:00:01.512211,0.11607264050691624,0.23001321010876374,70.66212807862235,False,0.49161587511683236,2.3673588539028283,0.09483476581746504,0.019566832130200298,True,100000,0.9,IF,,0.6010392062204725,0.0,0.0,5.0,5.0,,,,0.6027198118813291,"[[ 6.07518377e-03  7.02426680e-03  1.60624157e+02]
 [-7.02426680e-03  6.07518377e-03  5.08755961e+02]]",0.0,,0.9543813628480797,5.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
38,0.0,2025-04-02 16:13:53.109014,2025-04-02 16:13:54.751679,0 days 00:00:01.642665,0.17320186991001518,2.169258246189865,63.87427143589674,False,0.6258599157142364,2.5156812929004384,0.009060801954408905,0.07492252292529425,True,100000,0.9,IF,,0.0005399241672628235,0.0,0.0,10.0,10.0,,,,0.12045500171490531,"[[-8.54158071e-03  3.74067740e-03  7.94379081e+02]
 [-3.74067740e-03 -8.54158071e-03  6.45926836e+01]]",0.0,,0.3307269603573559,10.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
39,0.0,2025-04-02 16:13:54.765690,2025-04-02 16:13:55.001829,0 days 00:00:00.236139,0.8564898411883223,3.293468158094725,64.59950854242524,True,0.9402302414249576,2.877370889379395,0.005302262108324363,0.11715511625469266,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
40,0.36895970780905923,2025-04-02 16:13:55.015374,2025-04-02 16:13:57.040294,0 days 00:00:02.024920,0.3881699262065219,3.216441092211766,94.20501606887599,False,0.9053506419560637,0.9789556739464822,0.07722052756015485,0.19223811276478286,True,100000,0.9,IF,0.40569201691083434,0.5098741401273237,10834.0,0.4639232646769152,23353.0,12519.0,,,0.42028513912392623,0.7953033096238656,"[[-1.00305686e+00  2.69137832e-03  4.97131058e+02]
 [-2.69137832e-03 -1.00305686e+00  5.74356549e+02]]",13958.0,0.42028513912392174,0.7953033096238652,20229.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
41,0.0,2025-04-02 16:13:57.055493,2025-04-02 16:13:58.958215,0 days 00:00:01.902722,0.06936130087516545,0.5038900068871333,68.61767056821932,False,0.8448753109694546,0.11635967867912933,0.014237729692045798,0.06379512605875226,True,100000,0.9,IF,,,0.0,0.0,1.0,1.0,,,,,"[[-5.17903518e-04 -3.56173527e-03  6.74600182e+02]
 [ 3.56173527e-03 -5.17903518e-04  7.84895349e+01]]",0.0,,,1.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
42,0.01807072667944302,2025-04-02 16:13:58.972697,2025-04-02 16:13:59.927792,0 days 00:00:00.955095,0.8144684825889358,1.4092738738669996,63.26534183120852,False,0.8034809303848486,1.4101728628565324,0.1754944027054106,0.14701420876077717,True,100000,0.9,IF,,-0.13728315198952157,1.0,0.14285714285714285,7.0,6.0,,,,0.12649508675610116,"[[ 4.60442341e-03 -6.49671837e-03  9.38061901e+02]
 [ 6.49671837e-03  4.60442341e-03  3.40267665e+02]]",1.0,,0.5144309039284586,7.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
43,0.4921187823109837,2025-04-02 16:13:59.943158,2025-04-02 16:14:01.905449,0 days 00:00:01.962291,0.17743954377972282,3.753073758204292,41.84915001423122,False,0.34080354025301784,4.653786628017824,0.07440361715855663,0.15528259214839937,True,100000,0.9,IF,0.4601791088822538,0.4699678077984135,39352.0,0.7085599049299579,55538.0,16186.0,,,0.4155922019433313,0.6945337703798387,"[[-1.01042643e+00  1.37693418e-02  4.97758322e+02]
 [-1.37693418e-02 -1.01042643e+00  5.77077320e+02]]",39543.0,0.46017910888226027,0.6945337703798383,55347.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
44,0.0,2025-04-02 16:14:01.923378,2025-04-02 16:14:02.153583,0 days 00:00:00.230205,0.8584127518430118,2.1449701368750915,11.209263014757328,False,0.8264574661077416,1.6002480051530588,0.18051058133591336,0.10105047448957144,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
45,0.0,2025-04-02 16:14:02.168543,2025-04-02 16:14:02.398756,0 days 00:00:00.230213,0.8955232284962005,1.9460083936708155,10.037381001827223,False,0.9506071469375561,2.8671894406164307,0.06386272751808297,0.190012393410161,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
46,0.0,2025-04-02 16:14:02.413286,2025-04-02 16:14:03.509713,0 days 00:00:01.096427,0.6318372121697993,2.2422276098915987,67.5793271516268,False,0.7896181427945539,0.45603051524345184,0.150474905887536,0.1583158087451697,True,100000,0.9,IF,,,0.0,0.0,1.0,1.0,,,,,"[[-8.84074399e-04 -3.94132782e-04  2.47278017e+02]
 [ 3.94132782e-04 -8.84074399e-04  4.45020949e+02]]",1.0,,,0.0,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
47,0.0,2025-04-02 16:14:03.525694,2025-04-02 16:14:05.059870,0 days 00:00:01.534176,0.49442030470258147,0.2877938000832214,88.88271409307168,True,0.14299168205283586,3.8075531585873614,0.07018300251041575,0.023413403285521175,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
48,0.0,2025-04-02 16:14:05.076692,2025-04-02 16:14:06.640878,0 days 00:00:01.564186,0.6182180633162611,0.5056133806139512,8.203537630055159,False,0.08134878064189976,0.4241885704259596,0.16437201185807127,0.14124844543129925,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
49,0.0,2025-04-02 16:14:06.658746,2025-04-02 16:14:06.892652,0 days 00:00:00.233906,0.9866395785011755,1.8713539787806015,94.777609161002,False,0.37625958553091576,0.4175035834933438,0.1972002127645742,0.15067563705178832,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,RandomSampler,tissue-0009-9073de4
