number,value,datetime_start,datetime_complete,duration,params_IF_binarization_threshold,params_IF_gaussian_sigma,params_IMC_arcsinh_cofactor,params_IMC_arcsinh_normalize,params_IMC_binarization_threshold,params_IMC_gaussian_sigma,params_IMC_winsorization_lower_limit,params_IMC_winsorization_upper_limit,params_binarize_images,params_registration_max_features,params_registration_percentile,params_registration_target,user_attrs_corr_cell_max_corr,user_attrs_corr_image_max_corr,user_attrs_logical_and,user_attrs_logical_iou,user_attrs_logical_or,user_attrs_logical_xor,user_attrs_prop_source_covered,user_attrs_prop_target_covered,user_attrs_reg_cell_max_corr,user_attrs_reg_image_max_corr,user_attrs_registration_matrix,user_attrs_source_sum,user_attrs_stack_cell_max_corr,user_attrs_stack_image_max_corr,user_attrs_target_sum,state,objective,sampler,zarr_id
20,0.5917894100531298,2025-04-02 16:13:39.320712,2025-04-02 16:13:42.619406,0 days 00:00:03.298694,0.36276171912580935,0.012527869048665319,45.20353606646245,True,0.5305969023526919,2.3895784433465708,0.049423897704021884,0.14898774240873064,True,100000,0.9,IF,0.4698680393981637,0.5073891404362991,20042.0,0.7386032798968122,27135.0,7093.0,,,0.46676770077461344,0.80122770391137,"[[-9.99699662e-01  1.58545571e-03  4.96526811e+02]
 [-1.58545571e-03 -9.99699662e-01  5.74067415e+02]]",23319.0,0.4698680393981644,0.8012277039113717,23858.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
21,0.5671922649623917,2025-04-02 16:13:42.633744,2025-04-02 16:13:46.001972,0 days 00:00:03.368228,0.3687912274815811,0.10162173182787751,44.94490190276923,True,0.5173525652140666,2.2141268215537555,0.050307752621789846,0.14334711684997598,True,100000,0.9,IF,0.44882639662420964,0.5041893856774455,19899.0,0.7227064719982567,27534.0,7635.0,,,0.3703837810991329,0.7848169166025677,"[[-1.00513345e+00  1.21408194e-03  4.97455620e+02]
 [-1.21408194e-03 -1.00513345e+00  5.74535439e+02]]",23943.0,0.44882639662420837,0.7848169166024925,23490.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
22,0.21231084891515112,2025-04-02 16:13:46.017470,2025-04-02 16:13:48.603518,0 days 00:00:02.586048,0.5442515504606658,0.05810480813776442,44.86186018704012,True,0.4004407516136415,2.166159461729602,0.04776135162690705,0.14959952586177455,True,100000,0.9,IF,0.5095802628241893,0.5197546630003679,8271.0,0.26268817887315,31486.0,23215.0,,,0.27041222216149907,0.8082238410038022,"[[-1.00026731e+00  3.61544992e-03  4.96042768e+02]
 [-3.61544992e-03 -1.00026731e+00  5.74598725e+02]]",31318.0,0.50958026282419,0.8082238410038266,8439.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
23,0.5154626848534347,2025-04-02 16:13:48.615909,2025-04-02 16:13:51.342329,0 days 00:00:02.726420,0.3930590393453002,0.46356161759957026,36.46361609411018,True,0.5336561107667634,2.9951971961679544,0.05771383039319462,0.13938640864302826,True,100000,0.9,IF,0.442751844761514,0.4978590240149612,17034.0,0.6638347622759159,25660.0,8626.0,,,0.33228711862466925,0.7764924558729092,"[[-1.00277254e+00  3.55349374e-03  4.95957356e+02]
 [-3.55349374e-03 -1.00277254e+00  5.74679356e+02]]",21358.0,0.44275184476151586,0.776492455872915,21336.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
24,0.0,2025-04-02 16:13:51.355941,2025-04-02 16:13:53.044465,0 days 00:00:01.688524,0.3212129300284525,0.507837007747367,64.22369003026284,True,0.164343652526169,3.340419382464216,0.08500921599203928,0.17184782812632518,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
25,0.0,2025-04-02 16:13:53.056627,2025-04-02 16:13:53.869909,0 days 00:00:00.813282,0.0980445821012714,0.021103963636695963,42.0445839028988,True,0.5496565423371966,4.997067470438426,0.031368235414938855,0.1326058381416676,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
26,0.4598163658108191,2025-04-02 16:13:53.880870,2025-04-02 16:13:56.751773,0 days 00:00:02.870903,0.22474788466947182,0.767346066837738,49.249900494959576,False,0.3944714836612994,2.688694602203957,0.11323429938401186,0.1013697745810581,True,100000,0.9,IF,0.44705652147204183,0.4752355090298003,26137.0,0.6202420503084954,42140.0,16003.0,,,0.36918398279837616,0.7413498739437547,"[[-1.00020574e+00  1.03161936e-02  4.94484572e+02]
 [-1.03161936e-02 -1.00020574e+00  5.74801492e+02]]",26639.0,0.4470565214720423,0.7413498739436983,41638.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
27,0.0,2025-04-02 16:13:56.767940,2025-04-02 16:13:57.872875,0 days 00:00:01.104935,0.4828702259330055,0.3997909487071495,30.8634564930512,True,0.0209928166776997,1.9400422367189414,0.05084051914487514,0.14633900964195634,True,100000,0.9,IF,,,,,,,,,,,,,,,,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
28,0.14610310838269103,2025-04-02 16:13:57.886700,2025-04-02 16:13:59.704717,0 days 00:00:01.818017,0.5497589121012953,1.053066768541132,50.829904016421054,True,0.44700544576248136,1.5385771108093282,0.0811158671950199,0.17357090075765935,True,100000,0.9,IF,0.4471223992655485,0.4525298898675986,6547.0,0.2118564540659483,30903.0,24356.0,,,0.07916269478521616,0.6896325581717276,"[[-1.00548598e+00 -9.23428756e-03  4.97875400e+02]
 [ 9.23428756e-03 -1.00548598e+00  5.72286281e+02]]",30553.0,0.44712239926554825,0.6896325581717271,6897.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
29,0.47467444005583337,2025-04-02 16:13:59.716935,2025-04-02 16:14:02.532375,0 days 00:00:02.815440,0.3864261518079033,0.256951848879161,65.86382826623515,True,0.5562224201315502,2.9590411846409173,0.023881991216445603,0.12938777325133133,True,100000,0.9,IF,0.42275743011175415,0.4805067664893038,15530.0,0.6265633825546679,24786.0,9256.0,,,0.2937299297557445,0.7575840741290333,"[[-1.00315429e+00  6.68456929e-05  4.96836710e+02]
 [-6.68456929e-05 -1.00315429e+00  5.73596361e+02]]",18479.0,0.42275743011175565,0.7575840741290244,21837.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
30,0.5720232926527838,2025-04-02 16:14:02.546606,2025-04-02 16:14:05.334481,0 days 00:00:02.787875,0.3061462076457524,0.780740828568733,25.601872538159505,True,0.2291547133774583,3.5026334822924525,0.00043666713175151417,0.09828738790204272,True,100000,0.9,IF,0.5342058632555775,0.5368046659511695,30170.0,0.6948730941084343,43418.0,13248.0,,,0.6441767690156325,0.8232054133377052,"[[-1.00175218e+00  9.12507137e-05  4.97116257e+02]
 [-9.12507137e-05 -1.00175218e+00  5.74849959e+02]]",43059.0,0.6441767690156308,0.8232054133377404,30529.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
31,0.4144301766663504,2025-04-02 16:14:05.347232,2025-04-02 16:14:07.980270,0 days 00:00:02.633038,0.3196065405499495,0.7584890764708896,25.875693084833575,True,0.17852679402147364,3.6853072123486865,0.0032374268273726928,0.09717071641357714,True,100000,0.9,IF,0.4737944762279873,0.4645772873628944,28713.0,0.5880557888053741,48827.0,20114.0,,,0.3476726670513789,0.7047463600490331,"[[-9.98107370e-01 -7.56963160e-03  4.96329434e+02]
 [ 7.56963160e-03 -9.98107370e-01  5.71474385e+02]]",48464.0,0.47379447622798976,0.7047463600490657,29076.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
32,0.3877654540215014,2025-04-02 16:14:08.000024,2025-04-02 16:14:11.123096,0 days 00:00:03.123072,0.43515482574082504,0.020785768714374542,36.15455780094423,True,0.35873476666526966,2.536108262404378,0.03295139499108325,0.1210794826876664,True,100000,0.9,IF,0.44045886046825694,0.49728423730708443,16928.0,0.5077384523095381,33340.0,16412.0,,,0.24855797171555263,0.7637110253471678,"[[-1.01033155e+00  3.07837219e-03  4.97777063e+02]
 [-3.07837219e-03 -1.01033155e+00  5.75766733e+02]]",32639.0,0.4404588604682561,0.763711025347187,17629.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
33,0.6646996419311751,2025-04-02 16:14:11.138821,2025-04-02 16:14:14.267341,0 days 00:00:03.128520,0.2516080602382395,0.6226037824463377,9.845531564127775,True,0.2245711271579532,2.2262210154632847,0.04724704763002699,0.0831640800172079,True,100000,0.9,IF,0.5078516381374925,0.5106198895596862,35605.0,0.8248963232398119,43163.0,7558.0,,,0.6606782663851843,0.8057977993168183,"[[-1.00206937e+00  2.94490925e-04  4.97070902e+02]
 [-2.94490925e-04 -1.00206937e+00  5.74351795e+02]]",41623.0,0.6606782663851855,0.8057977993168087,37145.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
34,0.6116345564186517,2025-04-02 16:14:14.282331,2025-04-02 16:14:17.043584,0 days 00:00:02.761253,0.20732534817336068,1.1967246596068368,9.593956359108809,True,0.251623352594108,2.771283789406875,0.023334826690896496,0.04453483716386819,True,100000,0.9,IF,0.4883173889683625,0.48629798132187224,37998.0,0.8056397752570762,47165.0,9167.0,,,0.5442085173157577,0.7591911114660169,"[[-1.00286078e+00 -1.07689299e-03  4.96858228e+02]
 [ 1.07689299e-03 -1.00286078e+00  5.73506264e+02]]",39346.0,0.544208517315757,0.7591911114660345,45817.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
35,0.5583622144509421,2025-04-02 16:14:17.061469,2025-04-02 16:14:19.062617,0 days 00:00:02.001148,0.12256011108917941,1.2012960975313747,2.8266393468309197,True,0.27419930713059865,3.4352815654967945,0.020599577793256052,0.02398570858461856,True,100000,0.9,IF,0.5438010742599014,0.5297147605863184,43386.0,0.7498314927153005,57861.0,14475.0,,,0.557259240138049,0.7446502579252745,"[[-9.94931310e-01 -1.38527674e-03  4.97356205e+02]
 [ 1.38527674e-03 -9.94931310e-01  5.74662220e+02]]",43420.0,0.557259240138046,0.7446502579253452,57827.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
36,0.6470864382382282,2025-04-02 16:14:19.078834,2025-04-02 16:14:21.617471,0 days 00:00:02.538637,0.18487092956980333,1.8793873916653965,12.827192830384778,True,0.19872722167220724,2.6330473551601656,0.002250645552035104,0.04482384275419145,True,100000,0.9,IF,0.5056178842162969,0.5139430543595318,41492.0,0.8099793073829696,51226.0,9734.0,,,0.683148532526145,0.7988925548344615,"[[-9.99809670e-01  2.75507809e-03  4.96178565e+02]
 [-2.75507809e-03 -9.99809670e-01  5.73971211e+02]]",42091.0,0.6831485325261409,0.7988925548345015,50627.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
37,0.0,2025-04-02 16:14:21.633910,2025-04-02 16:14:23.024189,0 days 00:00:01.390279,0.08087087255186225,2.112421547662117,11.034825499183707,False,0.05607717860902178,2.6240602406400146,0.02735662855107346,0.03936939005479105,True,100000,0.9,IF,,,0.0,0.0,1.0,1.0,,,,,"[[ 3.04420293e-03 -1.43601111e-04  7.39746600e+02]
 [ 1.43601111e-04  3.04420293e-03  5.43762987e+01]]",0.0,,,1.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
38,0.6555135266041621,2025-04-02 16:14:23.039452,2025-04-02 16:14:25.547279,0 days 00:00:02.507827,0.19546569785589973,1.9056987072682376,10.724909740785977,True,0.2304483651701718,2.833852895309387,0.041574874401478806,0.04714984563825436,True,100000,0.9,IF,0.5142984963169673,0.5174466644274014,40366.0,0.812111457599839,49705.0,9339.0,,,0.7013605186692498,0.8071718733552959,"[[-1.00219018e+00  3.98290650e-03  4.96633524e+02]
 [-3.98290650e-03 -1.00219018e+00  5.74738916e+02]]",40912.0,0.701360518669251,0.8071718733553797,49159.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
39,-0.008094366628313612,2025-04-02 16:14:25.565677,2025-04-02 16:14:26.839428,0 days 00:00:01.273751,0.052834797074486656,2.728687451093936,10.541956235569502,False,0.09790550843073617,2.8381511284241125,0.01682178870491969,0.05065895696560864,True,100000,0.9,IF,-0.2908793805940711,0.02458956204974119,6.0,0.2727272727272727,22.0,16.0,,,-0.4265550356240866,-0.029679344303816576,"[[ 3.13542904e-03 -1.54642171e-02  2.14994782e+02]
 [ 1.54642171e-02  3.13542904e-03  3.74296128e+01]]",14.0,0.8699553277071662,0.45446795902523374,14.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
40,0.6588776072618536,2025-04-02 16:14:26.854300,2025-04-02 16:14:29.003424,0 days 00:00:02.149124,0.1741847431746501,1.9119752452362992,16.44832553727052,True,0.18760452786010945,3.8629603394047534,0.038484409612401176,0.0160352008407704,True,100000,0.9,IF,0.554057475843993,0.5378539462104753,42556.0,0.8158585916681045,52161.0,9605.0,,,0.7194313800978563,0.8075879986931467,"[[-9.99551598e-01 -3.05181279e-03  4.97841589e+02]
 [ 3.05181279e-03 -9.99551598e-01  5.73763031e+02]]",42781.0,0.719431380097863,0.8075879986930737,51936.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
41,0.6319612883410894,2025-04-02 16:14:29.018795,2025-04-02 16:14:31.401980,0 days 00:00:02.383185,0.18327034854273644,1.8579312313422551,15.282655830997896,True,0.19984593290714014,3.8210247169835663,0.04158716096304279,0.01600563726241736,True,100000,0.9,IF,0.49632248111839244,0.4996587421657518,41593.0,0.807787919984463,51490.0,9897.0,,,0.6551036625919732,0.7823356511115499,"[[-1.00378401e+00  1.08454531e-04  4.97029180e+02]
 [-1.08454531e-04 -1.00378401e+00  5.74308693e+02]]",41887.0,0.6551036625919705,0.7823356511116162,51196.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
42,0.4839095891195997,2025-04-02 16:14:31.421568,2025-04-02 16:14:32.885477,0 days 00:00:01.463909,0.1438102871298447,1.890487426616904,16.090800712241627,True,0.19672343897964126,3.903326792989893,0.03603238630236111,0.015645494370975642,True,100000,0.9,IF,0.40853367649029204,0.43548922277417623,41929.0,0.7367597961693902,56910.0,14981.0,,,0.3310924381061738,0.65680781122365,"[[-1.00091039e+00  6.00767354e-03  4.98444486e+02]
 [-6.00767354e-03 -1.00091039e+00  5.73301387e+02]]",42248.0,0.4085336764902804,0.656807811223624,56591.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
43,0.7307163159771837,2025-04-02 16:14:32.896181,2025-04-02 16:14:33.998752,0 days 00:00:01.102571,0.18043702877733056,2.5829824447154457,18.835081702343224,True,0.16668913330215807,4.736614399925935,0.06846960944545574,0.029044681919541862,True,100000,0.9,IF,0.5182208669335868,0.5169332698990239,48169.0,0.9050240493010672,53224.0,5055.0,,,0.7521959681631536,0.8073998879272899,"[[-1.00146725e+00  1.15988348e-03  4.96982734e+02]
 [-1.15988348e-03 -1.00146725e+00  5.74114220e+02]]",48919.0,0.7521959681631519,0.8073998879272162,52474.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
44,0.02402326620834851,2025-04-02 16:14:34.009355,2025-04-02 16:14:34.736706,0 days 00:00:00.727351,0.05949469984286168,2.7725393569908343,21.422271421050723,True,0.1274674628319402,4.6527428670890565,0.06957765632585819,0.06356418805891079,True,100000,0.9,IF,-0.004378082759730489,0.013061449964768948,282.0,0.28775510204081634,980.0,698.0,,,0.09613371867907505,0.08348510951837425,"[[-3.28243859e-02  1.05792833e-01  1.00031929e+02]
 [-1.05792833e-01 -3.28243859e-02  5.50149117e+02]]",702.0,0.11720812572691763,0.08348510951837407,560.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
45,-0.00821995526905801,2025-04-02 16:14:34.747571,2025-04-02 16:14:35.763889,0 days 00:00:01.016318,0.22575230112572664,3.345491191506249,5.740132701580017,False,0.3068938763516672,4.732988139296645,0.06434334988230833,0.027061413542350542,True,100000,0.9,IF,0.13797513780713344,0.004867316958231262,150.0,0.14940239043824702,1004.0,854.0,,,-0.1346015929541716,-0.05501890060089494,"[[ 1.12507948e-01  2.13656370e-02  4.70111439e+02]
 [-2.13656370e-02  1.12507948e-01  1.61557755e+02]]",297.0,0.21486644460459453,0.06194340117748827,857.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
46,0.48916480206712964,2025-04-02 16:14:35.777192,2025-04-02 16:14:36.927213,0 days 00:00:01.150021,0.2517850915226442,2.4873692036197754,24.764822627197667,True,0.0744396564764728,4.237315049050797,0.009180127781096975,0.0019500565308307495,True,100000,0.9,IF,0.3965162206375216,0.4331420346757537,40251.0,0.7377653139777851,54558.0,14307.0,,,0.3675170346382446,0.6630357822458687,"[[-9.94206059e-01 -1.86757473e-03  4.93560419e+02]
 [ 1.86757473e-03 -9.94206059e-01  5.73013589e+02]]",54172.0,0.3965162206375309,0.6630357822458406,40637.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
47,0.605945664642725,2025-04-02 16:14:36.939488,2025-04-02 16:14:37.930180,0 days 00:00:00.990692,0.17037114426147593,2.1830928331938657,1.9190346015317417,True,0.13638053729924976,4.517549876324907,0.07361503967144781,0.0789795226328756,True,100000,0.9,IF,0.4345056355878516,0.45543710063352383,52370.0,0.8639348048434459,60618.0,8248.0,,,0.5418319447695347,0.7013789249439126,"[[-9.95661904e-01  8.72743510e-04  4.93852719e+02]
 [-8.72743510e-04 -9.95661904e-01  5.73441319e+02]]",59971.0,0.5418319447695349,0.701378924943878,53017.0,COMPLETE,iou-single-objective,TPESampler,tissue-0009-9073de4
